13:03:33 HypixelApiJoinEvent(alpha=false)
13:03:33 Connected to Hypixel
13:03:34 HypixelApiServerChangeEvent(serverName=dynamiclobby21A, serverType=PROTOTYPE, lobbyName=prototypelobby4, mode=null, map=null)
13:03:41 HypixelApiServerChangeEvent(serverName=mini183CQ, serverType=SKYBLOCK, lobbyName=null, mode=dynamic, map=Private Island)
13:03:41 Island detected: 'PRIVATE_ISLAND'
13:03:41 Island change: 'NONE' -> 'PRIVATE_ISLAND'
13:03:42 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: UNKNOWN, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini183CQ, serverType: SKYBLOCK, map: Private Island
13:39:52 ERROR: HypixelData.skyBlock: false, inSkyblock: false, HypixelData.hypixelLive: false, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: NONE, HypixelData.serverId: null, serverId: null, serverType: null, map: null
13:39:52 ERROR: HypixelData.skyBlock: false, inSkyblock: false, HypixelData.hypixelLive: false, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: NONE, HypixelData.serverId: null, serverId: null, serverType: null, map: null
13:39:52 ERROR: HypixelData.skyBlock: false, inSkyblock: false, HypixelData.hypixelLive: false, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: NONE, HypixelData.serverId: null, serverId: null, serverType: null, map: null
13:39:52 ERROR: HypixelData.skyBlock: false, inSkyblock: false, HypixelData.hypixelLive: false, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: NONE, HypixelData.serverId: null, serverId: null, serverType: null, map: null
13:39:52 ERROR: HypixelData.skyBlock: false, inSkyblock: false, HypixelData.hypixelLive: false, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: NONE, HypixelData.serverId: null, serverId: null, serverType: null, map: null
13:39:52 ERROR: HypixelData.skyBlock: false, inSkyblock: false, HypixelData.hypixelLive: false, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: NONE, HypixelData.serverId: null, serverId: null, serverType: null, map: null
13:39:52 ERROR: HypixelData.skyBlock: false, inSkyblock: false, HypixelData.hypixelLive: false, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: NONE, HypixelData.serverId: null, serverId: null, serverType: null, map: null
13:39:52 ERROR: HypixelData.skyBlock: false, inSkyblock: false, HypixelData.hypixelLive: false, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: NONE, HypixelData.serverId: null, serverId: null, serverType: null, map: null
13:39:52 ERROR: HypixelData.skyBlock: false, inSkyblock: false, HypixelData.hypixelLive: false, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: NONE, HypixelData.serverId: null, serverId: null, serverType: null, map: null
13:39:52 ERROR: HypixelData.skyBlock: false, inSkyblock: false, HypixelData.hypixelLive: false, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: NONE, HypixelData.serverId: null, serverId: null, serverType: null, map: null
13:39:52 Disconnected
13:39:58 HypixelApiJoinEvent(alpha=false)
13:39:58 Connected to Hypixel
13:39:59 HypixelApiServerChangeEvent(serverName=dynamiclobby23B, serverType=PROTOTYPE, lobbyName=prototypelobby1, mode=null, map=null)
13:40:02 HypixelApiServerChangeEvent(serverName=mini249C, serverType=SKYBLOCK, lobbyName=null, mode=dynamic, map=Private Island)
13:40:02 Island detected: 'PRIVATE_ISLAND'
13:40:03 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: NONE, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:03 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: NONE, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:03 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: NONE, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:03 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: NONE, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:03 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: NONE, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:03 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: NONE, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:03 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: NONE, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:03 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: NONE, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:03 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: NONE, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:03 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: NONE, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:03 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: NONE, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:03 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: NONE, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:03 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: NONE, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:03 Island change: 'NONE' -> 'PRIVATE_ISLAND'
13:40:03 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:03 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:03 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:03 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:03 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:03 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:03 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:03 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:04 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:04 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:04 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:04 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:04 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:04 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:04 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:04 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:04 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:04 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:04 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:04 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:04 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:40:04 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini249C, serverType: SKYBLOCK, map: Private Island
13:41:42 HypixelApiServerChangeEvent(serverName=mini67C, serverType=SKYBLOCK, lobbyName=null, mode=dungeon_hub, map=Dungeon Hub)
13:41:42 Island detected: 'DUNGEON_HUB'
13:41:42 Island change: 'PRIVATE_ISLAND' -> 'DUNGEON_HUB'
13:41:42 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:42 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:42 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:42 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:42 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:42 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:42 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:42 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:42 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:42 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:42 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:42 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:42 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:42 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:42 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:42 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:42 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:42 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:42 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:42 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:42 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:43 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:43 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:43 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:43 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:43 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:43 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:43 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:43 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:41:43 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini67C, serverType: SKYBLOCK, map: Dungeon Hub
13:44:14 HypixelApiServerChangeEvent(serverName=mini238A, serverType=SKYBLOCK, lobbyName=null, mode=dungeon, map=Dungeon)
13:44:14 Island detected: 'CATACOMBS'
13:44:14 Island change: 'DUNGEON_HUB' -> 'CATACOMBS'
13:44:14 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:14 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:14 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:14 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:14 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:14 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:14 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:15 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:15 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:15 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:15 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:15 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:15 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:15 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:15 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:15 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:15 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:15 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:15 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:15 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:15 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:15 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:16 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
13:44:16 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini238A, serverType: SKYBLOCK, map: Dungeon
