10:01:09 HypixelApiJoinEvent(alpha=false)
10:01:09 Connected to Hypixel
10:01:12 HypixelApiServerChangeEvent(serverName=dynamiclobby22H, serverType=PROTOTYPE, lobbyName=prototypelobby3, mode=null, map=null)
10:01:19 HypixelApiServerChangeEvent(serverName=mini63CB, serverType=SKYBLOCK, lobbyName=null, mode=dynamic, map=Private Island)
10:01:19 Island detected: 'PRIVATE_ISLAND'
10:01:19 Island change: 'NONE' -> 'PRIVATE_ISLAND'
10:01:19 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini63CB, serverType: SKYBLOCK, map: Private Island
11:16:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: HUB, HypixelData.serverId: null, serverId: mini61BN, serverType: SKYBLOCK, map: Hub
11:16:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: HUB, HypixelData.serverId: null, serverId: mini61BN, serverType: SKYBLOCK, map: Hub
11:16:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: HUB, HypixelData.serverId: null, serverId: mini61BN, serverType: SKYBLOCK, map: Hub
11:16:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: HUB, HypixelData.serverId: null, serverId: mini61BN, serverType: SKYBLOCK, map: Hub
11:16:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: HUB, HypixelData.serverId: null, serverId: mini61BN, serverType: SKYBLOCK, map: Hub
11:16:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: HUB, HypixelData.serverId: null, serverId: mini61BN, serverType: SKYBLOCK, map: Hub
11:16:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini61BN, serverType: SKYBLOCK, map: Hub
11:22:43 HypixelApiServerChangeEvent(serverName=mini1016D, serverType=SKYBLOCK, lobbyName=null, mode=dynamic, map=Private Island)
11:22:43 Island detected: 'PRIVATE_ISLAND'
11:22:43 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:43 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:43 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:43 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:43 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:43 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:43 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:43 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:43 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:43 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:43 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:43 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:43 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:43 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:43 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:43 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:43 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:43 Island change: 'HUB' -> 'PRIVATE_ISLAND'
11:22:43 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:43 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:43 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:43 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:22:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:24:35 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:24:35 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:24:35 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:24:35 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:24:35 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:24:35 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:24:35 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:24:35 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:24:35 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:24:35 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini1016D, serverType: SKYBLOCK, map: Private Island
11:24:35 HypixelApiServerChangeEvent(serverName=mini75AU, serverType=SKYBLOCK, lobbyName=null, mode=garden, map=Garden)
11:24:35 Island detected: 'GARDEN'
11:24:35 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:35 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:35 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:35 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:35 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:35 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:35 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:35 Island change: 'PRIVATE_ISLAND' -> 'GARDEN'
11:24:35 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: GARDEN, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:35 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: GARDEN, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:35 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: GARDEN, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:36 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: GARDEN, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:36 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: GARDEN, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:36 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:36 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:36 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:36 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:36 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:36 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:36 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:36 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:36 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:36 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:36 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:24:36 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini75AU, serverType: SKYBLOCK, map: Garden
11:31:52 HypixelApiServerChangeEvent(serverName=mini222U, serverType=SKYBLOCK, lobbyName=null, mode=dynamic, map=Private Island)
11:31:52 Island detected: 'PRIVATE_ISLAND'
11:31:52 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini222U, serverType: SKYBLOCK, map: Private Island
11:31:52 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini222U, serverType: SKYBLOCK, map: Private Island
11:31:52 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini222U, serverType: SKYBLOCK, map: Private Island
11:31:52 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini222U, serverType: SKYBLOCK, map: Private Island
11:31:52 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini222U, serverType: SKYBLOCK, map: Private Island
11:31:52 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini222U, serverType: SKYBLOCK, map: Private Island
11:31:52 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini222U, serverType: SKYBLOCK, map: Private Island
11:31:52 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini222U, serverType: SKYBLOCK, map: Private Island
11:31:52 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini222U, serverType: SKYBLOCK, map: Private Island
11:31:52 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini222U, serverType: SKYBLOCK, map: Private Island
11:31:52 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini222U, serverType: SKYBLOCK, map: Private Island
11:31:52 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: GARDEN, island: GARDEN, HypixelData.serverId: null, serverId: mini222U, serverType: SKYBLOCK, map: Private Island
11:31:52 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: GARDEN, HypixelData.serverId: null, serverId: mini222U, serverType: SKYBLOCK, map: Private Island
11:31:52 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: GARDEN, HypixelData.serverId: null, serverId: mini222U, serverType: SKYBLOCK, map: Private Island
11:31:52 Island change: 'GARDEN' -> 'PRIVATE_ISLAND'
11:31:52 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini222U, serverType: SKYBLOCK, map: Private Island
11:31:52 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini222U, serverType: SKYBLOCK, map: Private Island
11:31:52 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini222U, serverType: SKYBLOCK, map: Private Island
11:31:52 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini222U, serverType: SKYBLOCK, map: Private Island
11:31:52 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini222U, serverType: SKYBLOCK, map: Private Island
