18:46:12 HypixelApiJoinEvent(alpha=false)
18:46:12 Connected to Hypixel
18:46:13 HypixelApiServerChangeEvent(serverName=dynamiclobby12H, serverType=PROTOTYPE, lobbyName=prototypelobby2, mode=null, map=null)
18:46:20 HypixelApiServerChangeEvent(serverName=mini185CQ, serverType=SKYBLOCK, lobbyName=null, mode=garden, map=Garden)
18:46:20 Island detected: 'GARDEN'
18:46:20 Island change: 'NONE' -> 'GARDEN'
18:46:22 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: UNKNOWN, island: GARDEN, HypixelData.serverId: null, serverId: mini185CQ, serverType: SKYBLOCK, map: Garden
20:11:41 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:11:41 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:11:41 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:11:41 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:11:41 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:11:41 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:16:07 HypixelApiServerChangeEvent(serverName=mini155DT, serverType=SKYBLOCK, lobbyName=null, mode=dungeon, map=Dungeon)
20:16:07 Island detected: 'CATACOMBS'
20:16:07 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:07 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:07 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:07 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:07 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:07 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:07 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:07 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:07 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:07 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:07 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:07 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:07 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:07 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:07 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:07 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:07 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:07 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:07 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:07 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:07 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:08 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:08 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:08 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:16:08 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini155DT, serverType: SKYBLOCK, map: Dungeon
20:19:36 HypixelApiServerChangeEvent(serverName=mini154J, serverType=SKYBLOCK, lobbyName=null, mode=dungeon, map=Dungeon)
20:19:36 Island detected: 'CATACOMBS'
20:19:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:37 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:19:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:23:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:23:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:23:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini154J, serverType: SKYBLOCK, map: Dungeon
20:23:36 HypixelApiServerChangeEvent(serverName=mini37BV, serverType=SKYBLOCK, lobbyName=null, mode=dungeon_hub, map=Dungeon Hub)
20:23:36 Island detected: 'DUNGEON_HUB'
20:23:36 Island change: 'CATACOMBS' -> 'DUNGEON_HUB'
20:23:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:36 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:37 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:38 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:38 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:38 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:38 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:38 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:23:38 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini37BV, serverType: SKYBLOCK, map: Dungeon Hub
20:24:44 HypixelApiServerChangeEvent(serverName=mini6BM, serverType=SKYBLOCK, lobbyName=null, mode=hub, map=Hub)
20:24:44 Island detected: 'HUB'
20:24:44 Island change: 'DUNGEON_HUB' -> 'HUB'
20:24:44 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: HUB, HypixelData.serverId: null, serverId: mini6BM, serverType: SKYBLOCK, map: Hub
20:24:44 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: HUB, HypixelData.serverId: null, serverId: mini6BM, serverType: SKYBLOCK, map: Hub
20:24:44 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: HUB, HypixelData.serverId: null, serverId: mini6BM, serverType: SKYBLOCK, map: Hub
20:24:44 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: HUB, HypixelData.serverId: null, serverId: mini6BM, serverType: SKYBLOCK, map: Hub
20:24:44 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: HUB, HypixelData.serverId: null, serverId: mini6BM, serverType: SKYBLOCK, map: Hub
20:24:44 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: HUB, HypixelData.serverId: null, serverId: mini6BM, serverType: SKYBLOCK, map: Hub
20:24:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: HUB, HypixelData.serverId: null, serverId: mini6BM, serverType: SKYBLOCK, map: Hub
20:24:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: HUB, HypixelData.serverId: null, serverId: mini6BM, serverType: SKYBLOCK, map: Hub
